item_code,item_name_ar,unit,year,month,price
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,1,67.21
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,2,65.47
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,3,63.28
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,4,62.74
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,5,60.81
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,6,59.87
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,7,60.08
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,8,59.71
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,9,59.83
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,10,59.22
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,11,58.73
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2016,12,58.77
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,1,58.62
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,2,58.46
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,3,58.09
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,4,58.91
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,5,58.47
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,6,59.61
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,7,60.8
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,8,61.13
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,9,61.18
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,10,61.38
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,11,62.31
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2017,12,62.23
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,1,65.97
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,2,65.74
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,3,67.72
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,4,68.06
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,5,67.28
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,6,69.35
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,7,68.84
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,8,68.94
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,9,68.87
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,10,69.5
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,11,69.11
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2018,12,68.95
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,1,69.03
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,2,69.95
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,3,69.05
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,4,69.1
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,5,69.09
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,6,69.98
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,7,69.81
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,8,69.76
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,9,70.01
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,10,70.03
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,11,69.94
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2019,12,70.21
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,1,69.96
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,2,69.89
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,3,69.85
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,4,70.45
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,5,70.33
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,6,69.83
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,7,76.84
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,8,76.61
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,9,76.52
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,10,77.19
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,11,76.55
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2020,12,76.67
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,1,75.5
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,2,76.27
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,3,75.45
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,4,74.37
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,5,75.11
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,6,73.89
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,7,74.82
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,8,74.92
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,9,73.97
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,10,75.38
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,11,75.58
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2021,12,75.39
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,1,74.8
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,2,74.79
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,3,74.42
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,4,73.32
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,5,75.09
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,6,75.46
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,7,75.27
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,8,76.17
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,9,75.99
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,10,76.13
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,11,76.24
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2022,12,76.06
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,1,75.64
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,2,76.44
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,3,74.39
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,4,75.71
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,5,75.65
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,6,76.25
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,7,76.82
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,8,76.79
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,9,77.73
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,10,79.4
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,11,81.22
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2023,12,82.03
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,1,82.3
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,2,82.0
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,3,81.31
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,4,81.96
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,5,81.55
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,6,82.07
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,7,82.73
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,8,82.98
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,9,83.99
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,10,84.01
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,11,82.96
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2024,12,82.67
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,1,82.62
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,2,80.71
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,3,81.71
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,4,82.47
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,5,82.37
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,6,81.21
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,7,81.63
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,8,81.0
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,9,80.14
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,10,79.95
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,11,80.62
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2025,12,80.92
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2026,1,80.56
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2026,2,78.44
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2026,3,79.28
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2026,4,81.37
01.1.1.1.2.02,أرز مزة هندي (أبو كاس),10 كجم,2026,5,81.37
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,1,15.74
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,2,20.22
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,3,21.46
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,4,23.56
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,5,25.35
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,6,29.65
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,7,30.0
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,8,29.28
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,9,28.4
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,10,27.88
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,11,29.28
01.1.1.1.4.01,شعير مستورد,50 كجم,2009,12,31.34
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,1,31.67
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,2,31.96
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,3,34.36
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,4,34.68
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,5,33.03
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,6,31.45
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,7,31.27
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,8,37.11
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,9,43.33
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,10,51.23
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,11,50.74
01.1.1.1.4.01,شعير مستورد,50 كجم,2010,12,51.66
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,1,38.98
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,2,38.77
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,3,38.82
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,4,40.26
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,5,40.09
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,6,40.1
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,7,40.0
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,8,39.87
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,9,39.51
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,10,39.04
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,11,38.98
01.1.1.1.4.01,شعير مستورد,50 كجم,2011,12,38.81
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,1,38.72
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,2,38.71
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,3,38.62
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,4,38.64
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,5,38.92
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,6,38.9
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,7,38.88
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,8,38.83
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,9,39.02
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,10,38.74
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,11,38.67
01.1.1.1.4.01,شعير مستورد,50 كجم,2012,12,38.75
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,1,38.74
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,2,38.76
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,3,38.76
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,4,38.96
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,5,39.04
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,6,38.79
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,7,38.71
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,8,38.71
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,9,38.67
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,10,38.67
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,11,38.73
01.1.1.1.4.01,شعير مستورد,50 كجم,2013,12,38.75
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,1,38.75
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,2,38.75
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,3,38.75
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,4,38.81
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,5,38.82
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,6,38.86
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,7,38.86
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,8,38.86
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,9,38.86
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,10,38.86
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,11,38.94
01.1.1.1.4.01,شعير مستورد,50 كجم,2014,12,38.94
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,1,38.95
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,2,38.98
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,3,38.98
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,4,39.22
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,5,38.83
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,6,38.93
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,7,39.09
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,8,39.47
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,9,39.4
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,10,39.33
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,11,39.21
01.1.1.1.4.01,شعير مستورد,50 كجم,2015,12,39.24
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,1,39.25
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,2,39.18
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,3,39.12
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,4,39.06
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,5,39.13
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,6,39.12
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,7,39.02
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,8,38.98
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,9,38.96
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,10,39.09
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,11,39.06
01.1.1.1.4.01,شعير مستورد,50 كجم,2016,12,38.91
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,1,38.91
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,2,38.91
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,3,38.91
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,4,38.83
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,5,38.87
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,6,38.85
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,7,38.83
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,8,38.83
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,9,38.83
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,10,38.91
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,11,38.96
01.1.1.1.4.01,شعير مستورد,50 كجم,2017,12,38.89
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,1,40.61
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,2,40.73
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,3,40.8
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,4,40.83
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,5,40.88
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,6,40.88
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,7,40.73
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,8,40.88
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,9,40.84
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,10,40.8
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,11,40.75
01.1.1.1.4.01,شعير مستورد,50 كجم,2018,12,40.77
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,1,40.74
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,2,40.7
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,3,40.65
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,4,40.65
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,5,40.63
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,6,40.63
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,7,40.59
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,8,40.59
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,9,40.59
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,10,40.69
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,11,40.67
01.1.1.1.4.01,شعير مستورد,50 كجم,2019,12,40.7
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,1,42.68
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,2,44.28
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,3,44.54
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,4,44.79
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,5,44.74
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,6,48.35
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,7,52.87
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,8,52.95
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,9,52.91
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,10,52.9
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,11,52.93
01.1.1.1.4.01,شعير مستورد,50 كجم,2020,12,52.81
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,1,52.88
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,2,52.65
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,3,52.54
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,4,52.66
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,5,58.17
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,6,62.2
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,7,62.86
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,8,63.03
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,9,65.39
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,10,67.29
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,11,69.75
01.1.1.1.4.01,شعير مستورد,50 كجم,2021,12,70.59
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,1,72.77
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,2,72.86
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,3,75.77
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,4,81.2
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,5,83.71
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,6,85.33
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,7,86.15
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,8,86.57
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,9,86.71
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,10,84.63
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,11,83.7
01.1.1.1.4.01,شعير مستورد,50 كجم,2022,12,83.04
01.1.1.1.4.01,شعير مستورد,50 كجم,2023,1,83.02
01.1.1.1.4.01,شعير مستورد,50 كجم,2023,2,82.77
01.1.1.1.4.01,شعير مستورد,50 كجم,2023,3,82.06
01.1.1.1.4.01,شعير مستورد,50 كجم,2023,4,80.28
01.1.1.1.4.01,شعير مستورد,50 كجم,2023,5,79.88
